_id,search_text,title,link,description,comp_name,email,keywords,founded_year,revenue,funding,No_of_employees,headquarters,telephone_number,contact_person,address,type_or_sector
5eb8f4c8b81159e2d121f86d,https://www.simplicityaus.com.au,Simplicity Australia: Air Seeders and Tillage,https://www.simplicityaus.com.au/,Australia' Largest Range of Airseeders. Head Office and Factory located in Dalby ... Tweets by simplicityaus · Find us on Facebook Follow Us on Twitter.,Simplicity Australia,info@financialsimplicity.com,None,['2003'],['$6M'],$0,['1-10'],"[' Sydney, New South Wales, Australia']",['+61 7 4660 6000'],"['Jodie Moule', 'CEO', None]","['18 Loudoun St, Dalby QLD 4405, Australia']","['Financial Services', 'Information Technology']"
5eb8f590fdb965d43a21f86d,http://www.centaursoftware.com.au/contact/,Contact Us | Centaur Software,https://www.centaursoftware.com.au/contact-us/,Contact: 1300 855 966 ... Extension 2. support@centaursoftware.com.au ... Training Sessions; Training Session Queries; Training Seminars; Trainer Contacts ...,Centaur Software,['None'],"['dental practice management software integration', 'wtih dental practice management software', 'many dental practice', 'dental practice growth', 'dental practice managers', 'dental practice operations', 'individual dental practices', 'new dental patients', 'successful dental practices', 'busy dental practices']",['1992'],['$84.8M'],$50M,['51-200'],"[' Surry Hills, New South Wales, Australia']",['+61 2 9213 5000'],"['Mark Taylor', 'CEO', ['mark.taylor@centaursoftware.com.au']]","['507/410 Elizabeth St, Surry Hills NSW 2010, Australia']",['Computer Software']
5eb8f6b6214f14826b21f86d,https://lx-group.com.au,LX Group: Electronics Product Development & IoT Design ...,https://lx-group.com.au/,Aug 11  2018 - LX Group provides IoT & Electronics product development services from concept generation  research and prototyping through to volume ...,LX Group,['debra.d@lx-group.com.au'],"['iot device security', 'iot devices', 'iot device cloud', 'device networks', 'smart iot devices', 'many iot devices', 'new devices', 'hardware devices', 'lx cloud lx', 'connected iot devices']",['2006'],['None'],None,['11-50'],"[' Sydney, New South Wales, Australia']",['+61 2 9209 4133'],"['Adam Schindhelm', 'CEO', None]","['4 Cornwallis St, Eveleigh NSW 2015, Australia']",['Electrical & Electronic Manufacturing']
5eb8f7d0b6e2fbd56f21f86d,https://www.holmanindustries.com.au,Holman Industries - Irrigation_ Garden Lights_ Plumbing,https://www.holmanindustries.com.au/,Welcome to Holman Industries. Find everything for your irrigation  sprinklers  weather stations  garden lights and plumbing projects.,Holman Industries,['service@holmanindustries.com.au'],"['growing plants', 'certain personal information', 'pot plants', 'unsolicited personal information', 'outdoor plants', 'perfect plants', 'larger plants', 'taller growing plants', 'feature plants', 'holman greenwall products']",['1966'],['$89M'],$0,['51-200'],"['Osborne Park, WA']",['+61 8 9416 9999'],"['Wally Edwards', 'Managing_Director', ['wallyedwards@holmanindustries.com.au', 'wally.edwards@holmanindustries.com.au', 'w.edwards@holmanindustries.com.au', 'wedwards@holmanindustries.com.au', 'wally@holmanindustries.com.au', 'edwardswally@holmanindustries.com.au', 'edwards.wally@holmanindustries.com.au', 'edwards_wally@holmanindustries.com.au']]","['11 Walters Dr, Osborne Park WA 6017, Australia']",['Wholesale']
5eb8f8f640293aa81821f86d,http://www.trailco.com.au,Trailco Irrigation,http://trailco.com.au/,The model shown above is a T300-2 Trailco Traveller® irrigating pasture. Extreme ... Designed & Manufactured in Australia: Trailco Traveller® is designed and ...,Trailco Irrigation,['sales@trailco.com.au'],"['range', 'soft hose piston', 'effluent spreading machines', 'irrigation machines', 'trailco travellers', 'trailco traveller', 'machines', 'trailco', 'hydrant valves', 'diameter hose']",['18 February 1991'],['None'],None,['None'],"[' Kelvin Grove, Queensland, Australia']",['+61 7 3260 1828'],"['Gordon Stuart KNOX', ' director_active', None]","['1289 Kingsford Smith Dr, Pinkenba QLD 4008, Australia']","['Manufacturing, Arts, entertainment and recreation']"
5eb8f9a0e6440a6b8a21f86d,https://www.hrproducts.com.au,HR Products: Irrigation Supplies Australia,https://www.hrproducts.com.au/,HR Products stocks the leading brands of irrigation supplies in Australia. Contact us today to browse our extensive product range.,HR Products,['infonsw@hrproducts.com.au'],"['automatic irrigation systems', 'hunter industries x core residential irrigation controller', 'water irrigation', 'irrigation controllers', 'leading distributor irrigation systems code', 'system water use', 'wireless irrigation valve controllers', 'hunter fixed nozzles', 'watering systems', 'hunter controller']",['19 September 1997'],['$2.2M'],$27M,['11-50'],"[' Sydney, New South Wales, Australia']",['15 16 17 18 19 20 21'],"['Sarah McCann-Bartlett', 'CEO', None]",['None'],['Machinery']
5eb8fa6df0d07e01bb21f86d,http://proway.com.au,Proway: Home,https://proway.com.au/,ProWay Livestock Equipment - the choice of livestock professionals. Proudly designed and manufactured in Australia. Custom-built facilities with quality ...,Proway Livestock Equipment,['information@proway.com.au'],"['new sheep yards', 'sheep yards', 'yard facilities', 'cattle yards', 'new yards', 'proway stock yard designer troy brose', 'yards', 'yard systems', 'holding yard', 'older yards']",['1995'],['None'],None,['11-50'],"[' Sydney, New South Wales, Australia']",['+61 2 6932 4000'],"['Paul Gianniotis', 'Managing_Director', None]","['19 Bomen Rd, Bomen NSW 2650, Australia']",['Farming']
5eb8fb6637371fbadd21f86d,http://www.tagmedical.com.au/about-us/,Tag Medical is currently undergoing maintenance,http://www.tagmedical.com.au/,Please contact us via telephone or email using the information below. Tollfree: 1800 032 693. Email: infotag@tagmedical.com.au. © Tag Medical 2018 ...,Tag Medical,['None'],None,['19 February 2007'],['$22.5M'],$0,['20'],['None'],['None'],"['Myles Thomas', 'CEO', None]",['None'],"['Manufacturing, Arts, entertainment and recreation']"
5eb8fc2111aa8649a021f86d,http://www.sydneyrecyclingservices.com/about-us/,About Us | Sydney Recycling Services,https://www.sydneyrecyclingservices.com/about-us/,Sydney Recycling Services has more than 30 years of experience in the cooking oil recycling industry. ... otherwise useless and polluting waste oil and fats  thereby saving landfill and our waterways. ... Website:http://www.sydneyrecycling.com.,Sydney Recycling Services,['sales@sydneyrecyclingservices.com'],"['used cooking oil', 'oil storage', 'oil solutions', 'sydney recycling services', 'oil', 'sydney recycling services contact', 'cooking', 'used cooking oil service', 'waste cooking', 'your used cooking oil needs']",['2002'],['$8M'],$0,['182'],"[' Sydney, New South Wales, Australia']",['+61 2 9544 4323'],"['Pete Shmigel - CEO', 'CEO', None]","['7 Egerton St, Silverwater NSW 2128, Australia']","['Manufacturing, Transport']"
5eb8fd315118a2341121f86d,www.culpanmed.com.au,CULPAN MEDICAL,https://www.culpanmed.com.au/,Welcome to Culpan Medical. Culpan Medical is a privately owned business. Culpan Medical serves the needs of healthcare professionals and organisations ...,Culpan Medical,['None'],"['platinum coils', 'traditional platinum coils', 'coil', 'superior coil softness', 'traditional core biopsy devices', 'coil loops', 'coil diameters', 'revolutionary coil design', 'revolutionary coil', 'embolic coils']",['11 March 2010'],['None'],None,['None'],"[' Lidcombe, New South Wales, Australia']",['+61 1800 820 193'],"['Brent Standen ', 'Territory Manager_Culpan Medical', None]","['92-102 Keys Rd, Moorabbin VIC 3189, Australia']","['Healthcare, Manufacturing']"
5eb8fddd76e458d1f521f86d,https://www.criticalgroup.com.au/,Critical Group Medical Supplies - Critical Group,https://criticalgroup.com.au/,With over 30 years experience importing premium medical supplies in Australia  we take quality seriously. We offer free shipping.,The Critical Group,['filler@godaddy.com'],"['healthcare products', 'premium product', 'premium medical supplies', 'products', 'critical groups products', 'superior medical supplies', 'premium healthcare supplies', 'critical group critical group contact details', 'medical gloves', 'customer service email']",['2007'],['$33M'],$0,['2-10'],"[' Wollongong, New South Wales, Australia']",['+61 2 9899 1755'],"['Peter Harris - CEO', 'CEO', None]","['49/9 Salisbury Rd, Castle Hill NSW 2154, Australia']",['Investment Management']
5eb8fe80ab6df587b721f86d,www.sonoray.com/about-us,ABOUT US | sonoray,https://www.sonoray.com/about-us,Sonoray Pty Ltd. Proudly Australian small business that has served the needs of the Medical and Scientific Communities since 1998. Specialising in ...,Sonoray,['None'],"['portable usb ultrasound systems', 'ect accessories', 'customer satisfaction', 'effective manner', 'medical tdcs systems', 'disposable intra operative needles', 'high quality devices', 'thymatron ect systems', 'ethical business practice telemed', 'intra operative needles']",['16 July 2013'],['$5M'],$0,['31'],"['Rutherford New South Wales, AU']",['+61 2 9630 9638'],"['Wally Elkojje', 'Managing_Director', ['wally@sonoray.com']]","['14/12A Loyalty Rd, North Rocks NSW 2151, Australia']","['Manufacturing, Healthcare']"
5eb8ff3c18d32b70bd21f86d,http://www.hortenmedical.com.au/about-us,Horten Medical - Home,https://www.hortenmedical.com.au/,Horten Medical is a company providing both quality products and services to the Health Care Industry. Our team is dedicated to the Operating Theatres within ...,Horten Medical,['sales@hortenmedical.com.au'],"['instrument system', 'joimax®', 'dual high radio frequency system joimax', 'shrill® blades', 'user protection system', 'surgical system', 'camera system', 'instruments system yellofin', 'hd monitor systems joimax', 'instruments system yellofin multiuse']",['1965'],['$10M'],$650K,"['3,500']","[' Lidcombe, New South Wales, Australia']",['+61 2 9736 3425'],"['Stephen Purves', 'CEO', None]","['701-703 Parramatta Rd, Leichhardt NSW 2040, Australia']","['Healthcare, Manufacturing']"
5eb8ffde228b9dcd4721f86d,Dresden Optics austraila,Custom eyewear startup Dresden Optics sets its sights on ...,https://www.intheblack.com/articles/2019/06/01/custom-eyewear-startup-dresden-optics,Jun 1  2019 - Sydney startup Dresden Optics has disrupted the traditional eyewear ... “We're the only mass producer of prescription eyewear in Australia now ...,Dresden Optics austraila,['None'],"['glasses frames', 'trendy glasses frames', 'prescription glasses', 'arms prescription glasses', 'dresden frame', 'dresden frame sizes', 'dresden prescription glasses', 'other glasses', 'single vision glasses', 'new glasses']",['2013'],['$'],$549K,['11-50'],"[' Sydney, New South Wales, Australia']",['416 500 5686'],"['BRUCE MICHAEL JEFFREYS', 'Director', None]",['NEWTOWN2042New South WalesAustralia'],['Retail']
5eb900d48f9aa5e01421f86d,http://www.eafunding.com.au/,Equal Access Funding,http://www.eafunding.com.au/,Details. Australian Credit Licence No: 419612. Website: www.eafunding.com.au. E-mail: info@eafunding.com.au · Home · Our Business · How it Works.,Equal Access Funding,['complaints@eafunding.com.au'],"['personal information', 'personal information complaints', 'hold personal information', 'unsolicited personal information', 'personal information accurate', 'disclose personal information', 'personal information complaints handling management', 'personal information responsibilities identifiers', 'information', 'credit eligibility information']",['26 May 2015'],['None'],None,['None'],"[' Sydney, New South Wales, Australia']",['+61 3 9602 8061'],"['Alistair Swain', 'Managing_Director', ['alistair.swain@eafunding.com.au']]","['Level 5/500 Collins St, Melbourne VIC 3000, Australia']","['Finance and insurance, Education']"
5eb9016e0b29a3ec7b21f86d,http://www.prismsurgical.com.au,Prism Surgical: Home,https://prismsurgical.com.au/,Dec 9  2019 - Skip to content. +61 7 3720 8882 |ENQUIRIES@PRISMSURGICAL.COM.AU ... Prism Surgical. We are a proud ... Contact Prism Surgical.,Prism Surgical,['enquiries@prismsurgical.com.au'],"['prism surgical products', 'spinal care solutions', 'innovative spinal implant technologies', 'prism surgical', 'prism surgical australia', 'more prism surgical products', 'prism surgical abides', 'surgical products', 'product information', 'innovative products']",['2011'],['None'],None,['11-50'],"['Milton , QLD']",['+61 7 3720 8882'],"['Brett Spence -', 'Managing_Director', ['brett@prismsurgical.com.au']]","['15/43 Lang Parade, Milton QLD 4064, Australia']",['Medical Device']
5eb90231d7710ea89e21f86d,https://www.bocinstruments.com.au/profile.html,BOC Ophthalmic Instruments Profile,https://www.bocinstruments.com.au/profile.html,Esthablished in 1920 BOC Instruments is an Australian owned & family run company with a proud tradition & reputation for delivering quality products & service ...,BOC Instruments,['sales@bocinstruments.com.au'],"['stand enquiry', 'sl250 slitlamp enquiry', 'dry eye enquiry', 'perimeter enquiry', 'magnon sl250 slitlamp enquiry', 'colona enquiry', 'pupillo enquiry', 'slitlamp enquiry', 'crystalvue enquiry', 'chairs enquiry']",['26 September 1995'],['$1.2B'],$0,[None],"['Clayton South Victoria, AU']",['+61 2 9643 7888'],"['John Evans', 'Managing_Director', None]","['Unit C/28-32 Egerton St, Silverwater NSW 2128, Australia']",['Medical Device']
5eb9030223ce0eaa0e21f86d,http://deutschmedical.com.au/about-us/,About Us - Deutsch Medical,https://deutschmedical.com.au/pages/about-us,Why Choose Us? Deutsch Medical Radiation Safety Eyewear offer: High attenuation ratings - independently tested and certified for AU/NZS ...,Deutsch Medical,['info@deutschmedical.com.au'],"['radiation safety glasses', 'alcohol radiation safety glasses', 'radiation protection', 'radiation protection products', 'deutsch medical radiation protection lead aprons', 'single vision prescription radiation glasses', 'radiation protection eyewear', 'highest quality radiation protection', 'radiation protection shields', 'radiation protection aspects']",['2016'],['$10M'],$0,['2-10'],"[' Lidcombe, New South Wales, Australia']",['+61 1300 766 854'],"['Mohammed Ali Hasan Husein', 'Managing Director', None]","['Unit 1/1 Lieber Grove, Carrum Downs VIC 3201, Australia']",['Hospital & Health Care']
